domain_feature_id,domain_id,dimension_id,feature_code,label_ko,data_type,allowed_values_json,observable_status,targetability_class,queryable
DOM-19-FEAT-13,DOM-19,DOM-19-DIM-13,finance_insurance.motivation_job,금융·보험 motivation_job,category,"[""안전성"",""수익 추구"",""현금흐름 관리"",""위험 보호""]",inferred_hypothesis,contextual_only,true
DOM-19-FEAT-14,DOM-19,DOM-19-DIM-14,finance_insurance.barrier_risk_trust,금융·보험 barrier_risk_trust,category,"[""손실 위험"",""복잡성"",""기관 신뢰"",""개인정보 우려""]",inferred_hypothesis,contextual_only,true
DOM-19-FEAT-15,DOM-19,DOM-19-DIM-15,finance_insurance.loyalty_switching,금융·보험 loyalty_switching,category,"[""단일 선호"",""복수 병행"",""가격·혜택 전환"",""휴면·이탈""]",observable_or_declared,proxy_targetable,true
DOM-19-FEAT-16,DOM-19,DOM-19-DIM-16,finance_insurance.spending_value,금융·보험 spending_value,category,"[""무지출"",""저가·가성비"",""중간 지출"",""프리미엄·고액""]",observable_or_declared,proxy_targetable,true
DOM-19-FEAT-17,DOM-19,,finance_insurance.recency,금융·보험 최근 이용 시점,category,"[""7일 이내"",""30일 이내"",""12개월 이내"",""12개월 초과""]",derived,contextual_only,true
DOM-19-FEAT-18,DOM-19,,finance_insurance.lifecycle_stage,금융·보험 도메인 생애주기,category,"[""잠재"",""신규"",""활성"",""휴면·이탈""]",derived,contextual_only,true
DOM-19-FEAT-19,DOM-19,,finance_insurance.need_state,금융·보험 미충족 필요 상태,category,"[""충족"",""부분 충족"",""대안 탐색"",""접근 불가""]",derived,contextual_only,true
DOM-19-FEAT-20,DOM-19,,finance_insurance.evidence_strength,금융·보험 근거 강도,category,"[""직접 관측"",""공식 사전분포"",""합성 프록시"",""탐색적 가설""]",derived,contextual_only,true
DOM-20-FEAT-01,DOM-20,DOM-20-DIM-01,senior_retirement_care.object,시니어·은퇴·돌봄 object,category,"[""노후소득"",""건강·요양"",""주거 전환"",""사회 참여""]",observable_or_declared,proxy_targetable,true
DOM-20-FEAT-02,DOM-20,DOM-20-DIM-02,senior_retirement_care.format,시니어·은퇴·돌봄 format,category,"[""자가 계획"",""가족 협의"",""전문 상담"",""지역 서비스""]",observable_or_declared,proxy_targetable,true
DOM-20-FEAT-03,DOM-20,DOM-20-DIM-03,senior_retirement_care.occasion,시니어·은퇴·돌봄 occasion,category,"[""은퇴 전"",""은퇴 직후"",""건강 변화"",""돌봄 전환""]",observable_or_declared,proxy_targetable,true
DOM-20-FEAT-04,DOM-20,DOM-20-DIM-04,senior_retirement_care.location,시니어·은퇴·돌봄 location,category,"[""가정"",""직장·학교"",""이동 중"",""상업·공공 장소""]",observable_or_declared,proxy_targetable,true
DOM-20-FEAT-05,DOM-20,DOM-20-DIM-05,senior_retirement_care.frequency_intensity,시니어·은퇴·돌봄 frequency_intensity,category,"[""거의 매일"",""주 1–4회"",""월 1–3회"",""비정기·휴면""]",observable_or_declared,proxy_targetable,true
DOM-20-FEAT-06,DOM-20,DOM-20-DIM-06,senior_retirement_care.discovery,시니어·은퇴·돌봄 discovery,category,"[""직접 검색"",""알고리즘 추천"",""지인·커뮤니티"",""오프라인 노출""]",observable_or_declared,proxy_targetable,true
DOM-20-FEAT-07,DOM-20,DOM-20-DIM-07,senior_retirement_care.acquisition_access,시니어·은퇴·돌봄 acquisition_access,category,"[""직접 보유·구매"",""구독·회원권"",""플랫폼 중개"",""공공·공유 접근""]",observable_or_declared,proxy_targetable,true
DOM-20-FEAT-08,DOM-20,DOM-20-DIM-08,senior_retirement_care.consumption_mode,시니어·은퇴·돌봄 consumption_mode,category,"[""본인 주도"",""부부 공동"",""자녀 지원"",""전문가 위임""]",observable_or_declared,proxy_targetable,true
DOM-20-FEAT-09,DOM-20,DOM-20-DIM-09,senior_retirement_care.device_channel_platform,시니어·은퇴·돌봄 device_channel_platform,category,"[""모바일"",""PC·웹"",""오프라인 매장·시설"",""전문가·중개 채널""]",observable_or_declared,proxy_targetable,true
DOM-20-FEAT-10,DOM-20,DOM-20-DIM-10,senior_retirement_care.payment_monetization,시니어·은퇴·돌봄 payment_monetization,category,"[""공적 급여"",""개인 자산"",""보험"",""가족 분담""]",observable_or_declared,proxy_targetable,true
DOM-20-FEAT-11,DOM-20,DOM-20-DIM-11,senior_retirement_care.decision_unit,시니어·은퇴·돌봄 decision_unit,category,"[""개인"",""가구 공동"",""보호자·가족"",""조직·사업체""]",observable_or_declared,proxy_targetable,true
DOM-20-FEAT-12,DOM-20,DOM-20-DIM-12,senior_retirement_care.engagement_participation,시니어·은퇴·돌봄 engagement_participation,category,"[""열람·이용"",""저장·반복"",""평가·공유"",""제작·참여""]",observable_or_declared,proxy_targetable,true
DOM-20-FEAT-13,DOM-20,DOM-20-DIM-13,senior_retirement_care.motivation_job,시니어·은퇴·돌봄 motivation_job,category,"[""자립"",""안정"",""관계 유지"",""존엄한 돌봄""]",inferred_hypothesis,contextual_only,true
DOM-20-FEAT-14,DOM-20,DOM-20-DIM-14,senior_retirement_care.barrier_risk_trust,시니어·은퇴·돌봄 barrier_risk_trust,category,"[""디지털 접근"",""소득 불안"",""서비스 신뢰"",""가족 조율""]",inferred_hypothesis,contextual_only,true
DOM-20-FEAT-15,DOM-20,DOM-20-DIM-15,senior_retirement_care.loyalty_switching,시니어·은퇴·돌봄 loyalty_switching,category,"[""단일 선호"",""복수 병행"",""가격·혜택 전환"",""휴면·이탈""]",observable_or_declared,proxy_targetable,true
DOM-20-FEAT-16,DOM-20,DOM-20-DIM-16,senior_retirement_care.spending_value,시니어·은퇴·돌봄 spending_value,category,"[""무지출"",""저가·가성비"",""중간 지출"",""프리미엄·고액""]",observable_or_declared,proxy_targetable,true
DOM-20-FEAT-17,DOM-20,,senior_retirement_care.recency,시니어·은퇴·돌봄 최근 이용 시점,category,"[""7일 이내"",""30일 이내"",""12개월 이내"",""12개월 초과""]",derived,contextual_only,true
DOM-20-FEAT-18,DOM-20,,senior_retirement_care.lifecycle_stage,시니어·은퇴·돌봄 도메인 생애주기,category,"[""잠재"",""신규"",""활성"",""휴면·이탈""]",derived,contextual_only,true
DOM-20-FEAT-19,DOM-20,,senior_retirement_care.need_state,시니어·은퇴·돌봄 미충족 필요 상태,category,"[""충족"",""부분 충족"",""대안 탐색"",""접근 불가""]",derived,contextual_only,true
DOM-20-FEAT-20,DOM-20,,senior_retirement_care.evidence_strength,시니어·은퇴·돌봄 근거 강도,category,"[""직접 관측"",""공식 사전분포"",""합성 프록시"",""탐색적 가설""]",derived,contextual_only,true
DOM-21-FEAT-01,DOM-21,DOM-21-DIM-01,digital_devices_ai.object,디지털기기·AI object,category,"[""스마트폰"",""PC·태블릿"",""웨어러블·스마트홈"",""생성형 AI""]",observable_or_declared,proxy_targetable,true
DOM-21-FEAT-02,DOM-21,DOM-21-DIM-02,digital_devices_ai.format,디지털기기·AI format,category,"[""일상 도구"",""업무 도구"",""창작 도구"",""자동화""]",observable_or_declared,proxy_targetable,true
DOM-21-FEAT-03,DOM-21,DOM-21-DIM-03,digital_devices_ai.occasion,디지털기기·AI occasion,category,"[""업무"",""학습"",""생활 관리"",""여가·창작""]",observable_or_declared,proxy_targetable,true
DOM-21-FEAT-04,DOM-21,DOM-21-DIM-04,digital_devices_ai.location,디지털기기·AI location,category,"[""가정"",""직장·학교"",""이동 중"",""상업·공공 장소""]",observable_or_declared,proxy_targetable,true
DOM-21-FEAT-05,DOM-21,DOM-21-DIM-05,digital_devices_ai.frequency_intensity,디지털기기·AI frequency_intensity,category,"[""거의 매일"",""주 1–4회"",""월 1–3회"",""비정기·휴면""]",observable_or_declared,proxy_targetable,true
DOM-21-FEAT-06,DOM-21,DOM-21-DIM-06,digital_devices_ai.discovery,디지털기기·AI discovery,category,"[""직접 검색"",""알고리즘 추천"",""지인·커뮤니티"",""오프라인 노출""]",observable_or_declared,proxy_targetable,true
DOM-21-FEAT-07,DOM-21,DOM-21-DIM-07,digital_devices_ai.acquisition_access,디지털기기·AI acquisition_access,category,"[""직접 보유·구매"",""구독·회원권"",""플랫폼 중개"",""공공·공유 접근""]",observable_or_declared,proxy_targetable,true
DOM-21-FEAT-08,DOM-21,DOM-21-DIM-08,digital_devices_ai.consumption_mode,디지털기기·AI consumption_mode,category,"[""수동 사용"",""추천 활용"",""대화형 보조"",""자동 실행""]",observable_or_declared,proxy_targetable,true
DOM-21-FEAT-09,DOM-21,DOM-21-DIM-09,digital_devices_ai.device_channel_platform,디지털기기·AI device_channel_platform,category,"[""모바일"",""PC·웹"",""오프라인 매장·시설"",""전문가·중개 채널""]",observable_or_declared,proxy_targetable,true
DOM-21-FEAT-10,DOM-21,DOM-21-DIM-10,digital_devices_ai.payment_monetization,디지털기기·AI payment_monetization,category,"[""기기 구매"",""소프트웨어 구독"",""무료 서비스"",""기업 제공""]",observable_or_declared,proxy_targetable,true
DOM-21-FEAT-11,DOM-21,DOM-21-DIM-11,digital_devices_ai.decision_unit,디지털기기·AI decision_unit,category,"[""개인"",""가구 공동"",""보호자·가족"",""조직·사업체""]",observable_or_declared,proxy_targetable,true
DOM-21-FEAT-12,DOM-21,DOM-21-DIM-12,digital_devices_ai.engagement_participation,디지털기기·AI engagement_participation,category,"[""열람·이용"",""저장·반복"",""평가·공유"",""제작·참여""]",observable_or_declared,proxy_targetable,true
DOM-21-FEAT-13,DOM-21,DOM-21-DIM-13,digital_devices_ai.motivation_job,디지털기기·AI motivation_job,category,"[""생산성"",""편의"",""창작"",""새 기술 탐색""]",inferred_hypothesis,contextual_only,true
DOM-21-FEAT-14,DOM-21,DOM-21-DIM-14,digital_devices_ai.barrier_risk_trust,디지털기기·AI barrier_risk_trust,category,"[""개인정보"",""정확성"",""학습 부담"",""기기·구독 비용""]",inferred_hypothesis,contextual_only,true
DOM-21-FEAT-15,DOM-21,DOM-21-DIM-15,digital_devices_ai.loyalty_switching,디지털기기·AI loyalty_switching,category,"[""단일 선호"",""복수 병행"",""가격·혜택 전환"",""휴면·이탈""]",observable_or_declared,proxy_targetable,true
DOM-21-FEAT-16,DOM-21,DOM-21-DIM-16,digital_devices_ai.spending_value,디지털기기·AI spending_value,category,"[""무지출"",""저가·가성비"",""중간 지출"",""프리미엄·고액""]",observable_or_declared,proxy_targetable,true
DOM-21-FEAT-17,DOM-21,,digital_devices_ai.recency,디지털기기·AI 최근 이용 시점,category,"[""7일 이내"",""30일 이내"",""12개월 이내"",""12개월 초과""]",derived,contextual_only,true
DOM-21-FEAT-18,DOM-21,,digital_devices_ai.lifecycle_stage,디지털기기·AI 도메인 생애주기,category,"[""잠재"",""신규"",""활성"",""휴면·이탈""]",derived,contextual_only,true
DOM-21-FEAT-19,DOM-21,,digital_devices_ai.need_state,디지털기기·AI 미충족 필요 상태,category,"[""충족"",""부분 충족"",""대안 탐색"",""접근 불가""]",derived,contextual_only,true
DOM-21-FEAT-20,DOM-21,,digital_devices_ai.evidence_strength,디지털기기·AI 근거 강도,category,"[""직접 관측"",""공식 사전분포"",""합성 프록시"",""탐색적 가설""]",derived,contextual_only,true
DOM-22-FEAT-01,DOM-22,DOM-22-DIM-01,social_creator.object,소셜·크리에이터 object,category,"[""친구 네트워크"",""관심 커뮤니티"",""크리에이터 콘텐츠"",""직접 제작""]",observable_or_declared,proxy_targetable,true
DOM-22-FEAT-02,DOM-22,DOM-22-DIM-02,social_creator.format,소셜·크리에이터 format,category,"[""피드"",""숏폼"",""라이브"",""게시물·뉴스레터""]",observable_or_declared,proxy_targetable,true
DOM-22-FEAT-03,DOM-22,DOM-22-DIM-03,social_creator.occasion,소셜·크리에이터 occasion,category,"[""틈새 시간"",""정보 탐색"",""관계 유지"",""창작·홍보""]",observable_or_declared,proxy_targetable,true
DOM-22-FEAT-04,DOM-22,DOM-22-DIM-04,social_creator.location,소셜·크리에이터 location,category,"[""가정"",""직장·학교"",""이동 중"",""상업·공공 장소""]",observable_or_declared,proxy_targetable,true
DOM-22-FEAT-05,DOM-22,DOM-22-DIM-05,social_creator.frequency_intensity,소셜·크리에이터 frequency_intensity,category,"[""거의 매일"",""주 1–4회"",""월 1–3회"",""비정기·휴면""]",observable_or_declared,proxy_targetable,true
DOM-22-FEAT-06,DOM-22,DOM-22-DIM-06,social_creator.discovery,소셜·크리에이터 discovery,category,"[""직접 검색"",""알고리즘 추천"",""지인·커뮤니티"",""오프라인 노출""]",observable_or_declared,proxy_targetable,true
DOM-22-FEAT-07,DOM-22,DOM-22-DIM-07,social_creator.acquisition_access,소셜·크리에이터 acquisition_access,category,"[""직접 보유·구매"",""구독·회원권"",""플랫폼 중개"",""공공·공유 접근""]",observable_or_declared,proxy_targetable,true
DOM-22-FEAT-08,DOM-22,DOM-22-DIM-08,social_creator.consumption_mode,소셜·크리에이터 consumption_mode,category,"[""수동 열람"",""댓글·공유"",""커뮤니티 참여"",""제작·수익화""]",observable_or_declared,proxy_targetable,true
DOM-22-FEAT-09,DOM-22,DOM-22-DIM-09,social_creator.device_channel_platform,소셜·크리에이터 device_channel_platform,category,"[""모바일"",""PC·웹"",""오프라인 매장·시설"",""전문가·중개 채널""]",observable_or_declared,proxy_targetable,true
DOM-22-FEAT-10,DOM-22,DOM-22-DIM-10,social_creator.payment_monetization,소셜·크리에이터 payment_monetization,category,"[""무료·광고형"",""구독·멤버십"",""후원"",""브랜드 협업""]",observable_or_declared,proxy_targetable,true
DOM-22-FEAT-11,DOM-22,DOM-22-DIM-11,social_creator.decision_unit,소셜·크리에이터 decision_unit,category,"[""개인"",""가구 공동"",""보호자·가족"",""조직·사업체""]",observable_or_declared,proxy_targetable,true
DOM-22-FEAT-12,DOM-22,DOM-22-DIM-12,social_creator.engagement_participation,소셜·크리에이터 engagement_participation,category,"[""열람·이용"",""저장·반복"",""평가·공유"",""제작·참여""]",observable_or_declared,proxy_targetable,true
DOM-22-FEAT-13,DOM-22,DOM-22-DIM-13,social_creator.motivation_job,소셜·크리에이터 motivation_job,category,"[""관계"",""정보 발견"",""자기표현"",""인정·수익""]",inferred_hypothesis,contextual_only,true
DOM-22-FEAT-14,DOM-22,DOM-22-DIM-14,social_creator.barrier_risk_trust,소셜·크리에이터 barrier_risk_trust,category,"[""피로·중독"",""허위정보"",""괴롭힘"",""개인정보""]",inferred_hypothesis,contextual_only,true
DOM-22-FEAT-15,DOM-22,DOM-22-DIM-15,social_creator.loyalty_switching,소셜·크리에이터 loyalty_switching,category,"[""단일 선호"",""복수 병행"",""가격·혜택 전환"",""휴면·이탈""]",observable_or_declared,proxy_targetable,true
DOM-22-FEAT-16,DOM-22,DOM-22-DIM-16,social_creator.spending_value,소셜·크리에이터 spending_value,category,"[""무지출"",""저가·가성비"",""중간 지출"",""프리미엄·고액""]",observable_or_declared,proxy_targetable,true
DOM-22-FEAT-17,DOM-22,,social_creator.recency,소셜·크리에이터 최근 이용 시점,category,"[""7일 이내"",""30일 이내"",""12개월 이내"",""12개월 초과""]",derived,contextual_only,true
DOM-22-FEAT-18,DOM-22,,social_creator.lifecycle_stage,소셜·크리에이터 도메인 생애주기,category,"[""잠재"",""신규"",""활성"",""휴면·이탈""]",derived,contextual_only,true
DOM-22-FEAT-19,DOM-22,,social_creator.need_state,소셜·크리에이터 미충족 필요 상태,category,"[""충족"",""부분 충족"",""대안 탐색"",""접근 불가""]",derived,contextual_only,true
DOM-22-FEAT-20,DOM-22,,social_creator.evidence_strength,소셜·크리에이터 근거 강도,category,"[""직접 관측"",""공식 사전분포"",""합성 프록시"",""탐색적 가설""]",derived,contextual_only,true
DOM-23-FEAT-01,DOM-23,DOM-23-DIM-01,career_professional.object,경력·전문활동 object,category,"[""구직·이직"",""직무 수행"",""전문성 개발"",""네트워킹""]",observable_or_declared,proxy_targetable,true
DOM-23-FEAT-02,DOM-23,DOM-23-DIM-02,career_professional.format,경력·전문활동 format,category,"[""채용 플랫폼"",""업무 도구"",""교육·자격"",""행사·커뮤니티""]",observable_or_declared,proxy_targetable,true
DOM-23-FEAT-03,DOM-23,DOM-23-DIM-03,career_professional.occasion,경력·전문활동 occasion,category,"[""취업 전환"",""성과 주기"",""프로젝트"",""승진·전직""]",observable_or_declared,proxy_targetable,true
DOM-23-FEAT-04,DOM-23,DOM-23-DIM-04,career_professional.location,경력·전문활동 location,category,"[""가정"",""직장·학교"",""이동 중"",""상업·공공 장소""]",observable_or_declared,proxy_targetable,true
DOM-23-FEAT-05,DOM-23,DOM-23-DIM-05,career_professional.frequency_intensity,경력·전문활동 frequency_intensity,category,"[""거의 매일"",""주 1–4회"",""월 1–3회"",""비정기·휴면""]",observable_or_declared,proxy_targetable,true
DOM-23-FEAT-06,DOM-23,DOM-23-DIM-06,career_professional.discovery,경력·전문활동 discovery,category,"[""직접 검색"",""알고리즘 추천"",""지인·커뮤니티"",""오프라인 노출""]",observable_or_declared,proxy_targetable,true
DOM-23-FEAT-07,DOM-23,DOM-23-DIM-07,career_professional.acquisition_access,경력·전문활동 acquisition_access,category,"[""직접 보유·구매"",""구독·회원권"",""플랫폼 중개"",""공공·공유 접근""]",observable_or_declared,proxy_targetable,true
DOM-23-FEAT-08,DOM-23,DOM-23-DIM-08,career_professional.consumption_mode,경력·전문활동 consumption_mode,category,"[""개인 탐색"",""조직 지원"",""멘토링"",""전문가 협업""]",observable_or_declared,proxy_targetable,true
DOM-23-FEAT-09,DOM-23,DOM-23-DIM-09,career_professional.device_channel_platform,경력·전문활동 device_channel_platform,category,"[""모바일"",""PC·웹"",""오프라인 매장·시설"",""전문가·중개 채널""]",observable_or_declared,proxy_targetable,true
DOM-23-FEAT-10,DOM-23,DOM-23-DIM-10,career_professional.payment_monetization,경력·전문활동 payment_monetization,category,"[""무료"",""개인 결제"",""회사 지원"",""성과 연계""]",observable_or_declared,proxy_targetable,true
DOM-23-FEAT-11,DOM-23,DOM-23-DIM-11,career_professional.decision_unit,경력·전문활동 decision_unit,category,"[""개인"",""가구 공동"",""보호자·가족"",""조직·사업체""]",observable_or_declared,proxy_targetable,true
DOM-23-FEAT-12,DOM-23,DOM-23-DIM-12,career_professional.engagement_participation,경력·전문활동 engagement_participation,category,"[""열람·이용"",""저장·반복"",""평가·공유"",""제작·참여""]",observable_or_declared,proxy_targetable,true
DOM-23-FEAT-13,DOM-23,DOM-23-DIM-13,career_professional.motivation_job,경력·전문활동 motivation_job,category,"[""성장"",""안정"",""의미"",""보상""]",inferred_hypothesis,contextual_only,true
DOM-23-FEAT-14,DOM-23,DOM-23-DIM-14,career_professional.barrier_risk_trust,경력·전문활동 barrier_risk_trust,category,"[""시간 부족"",""정보 비대칭"",""비용"",""차별·프라이버시""]",inferred_hypothesis,contextual_only,true
DOM-23-FEAT-15,DOM-23,DOM-23-DIM-15,career_professional.loyalty_switching,경력·전문활동 loyalty_switching,category,"[""단일 선호"",""복수 병행"",""가격·혜택 전환"",""휴면·이탈""]",observable_or_declared,proxy_targetable,true
DOM-23-FEAT-16,DOM-23,DOM-23-DIM-16,career_professional.spending_value,경력·전문활동 spending_value,category,"[""무지출"",""저가·가성비"",""중간 지출"",""프리미엄·고액""]",observable_or_declared,proxy_targetable,true
DOM-23-FEAT-17,DOM-23,,career_professional.recency,경력·전문활동 최근 이용 시점,category,"[""7일 이내"",""30일 이내"",""12개월 이내"",""12개월 초과""]",derived,contextual_only,true
DOM-23-FEAT-18,DOM-23,,career_professional.lifecycle_stage,경력·전문활동 도메인 생애주기,category,"[""잠재"",""신규"",""활성"",""휴면·이탈""]",derived,contextual_only,true
DOM-23-FEAT-19,DOM-23,,career_professional.need_state,경력·전문활동 미충족 필요 상태,category,"[""충족"",""부분 충족"",""대안 탐색"",""접근 불가""]",derived,contextual_only,true
DOM-23-FEAT-20,DOM-23,,career_professional.evidence_strength,경력·전문활동 근거 강도,category,"[""직접 관측"",""공식 사전분포"",""합성 프록시"",""탐색적 가설""]",derived,contextual_only,true
DOM-24-FEAT-01,DOM-24,DOM-24-DIM-01,small_business_digital.object,소상공인·디지털 운영 object,category,"[""매장 운영"",""온라인 존재"",""주문·결제"",""고객 관리""]",observable_or_declared,proxy_targetable,true
DOM-24-FEAT-02,DOM-24,DOM-24-DIM-02,small_business_digital.format,소상공인·디지털 운영 format,category,"[""오프라인 수기"",""플랫폼 입점"",""자체 웹·예약"",""운영 자동화""]",observable_or_declared,proxy_targetable,true
DOM-24-FEAT-03,DOM-24,DOM-24-DIM-03,small_business_digital.occasion,소상공인·디지털 운영 occasion,category,"[""창업"",""일상 영업"",""매출 부진"",""승계·전환""]",observable_or_declared,proxy_targetable,true
DOM-24-FEAT-04,DOM-24,DOM-24-DIM-04,small_business_digital.location,소상공인·디지털 운영 location,category,"[""가정"",""직장·학교"",""이동 중"",""상업·공공 장소""]",observable_or_declared,proxy_targetable,true
DOM-24-FEAT-05,DOM-24,DOM-24-DIM-05,small_business_digital.frequency_intensity,소상공인·디지털 운영 frequency_intensity,category,"[""거의 매일"",""주 1–4회"",""월 1–3회"",""비정기·휴면""]",observable_or_declared,proxy_targetable,true
DOM-24-FEAT-06,DOM-24,DOM-24-DIM-06,small_business_digital.discovery,소상공인·디지털 운영 discovery,category,"[""직접 검색"",""알고리즘 추천"",""지인·커뮤니티"",""오프라인 노출""]",observable_or_declared,proxy_targetable,true
DOM-24-FEAT-07,DOM-24,DOM-24-DIM-07,small_business_digital.acquisition_access,소상공인·디지털 운영 acquisition_access,category,"[""직접 보유·구매"",""구독·회원권"",""플랫폼 중개"",""공공·공유 접근""]",observable_or_declared,proxy_targetable,true
DOM-24-FEAT-08,DOM-24,DOM-24-DIM-08,small_business_digital.consumption_mode,소상공인·디지털 운영 consumption_mode,category,"[""대표자 직접"",""가족 지원"",""직원 담당"",""외부 대행""]",observable_or_declared,proxy_targetable,true
DOM-24-FEAT-09,DOM-24,DOM-24-DIM-09,small_business_digital.device_channel_platform,소상공인·디지털 운영 device_channel_platform,category,"[""모바일"",""PC·웹"",""오프라인 매장·시설"",""전문가·중개 채널""]",observable_or_declared,proxy_targetable,true
DOM-24-FEAT-10,DOM-24,DOM-24-DIM-10,small_business_digital.payment_monetization,소상공인·디지털 운영 payment_monetization,category,"[""무료 도구"",""건별 수수료"",""월 구독"",""구축 프로젝트""]",observable_or_declared,proxy_targetable,true
DOM-24-FEAT-11,DOM-24,DOM-24-DIM-11,small_business_digital.decision_unit,소상공인·디지털 운영 decision_unit,category,"[""개인"",""가구 공동"",""보호자·가족"",""조직·사업체""]",observable_or_declared,proxy_targetable,true
DOM-24-FEAT-12,DOM-24,DOM-24-DIM-12,small_business_digital.engagement_participation,소상공인·디지털 운영 engagement_participation,category,"[""열람·이용"",""저장·반복"",""평가·공유"",""제작·참여""]",observable_or_declared,proxy_targetable,true
DOM-24-FEAT-13,DOM-24,DOM-24-DIM-13,small_business_digital.motivation_job,소상공인·디지털 운영 motivation_job,category,"[""신규 고객"",""운영 효율"",""매출 안정"",""승계 가능성""]",inferred_hypothesis,contextual_only,true
DOM-24-FEAT-14,DOM-24,DOM-24-DIM-14,small_business_digital.barrier_risk_trust,소상공인·디지털 운영 barrier_risk_trust,category,"[""디지털 학습 부담"",""수수료·비용"",""플랫폼 종속"",""개인·사업정보 보안""]",inferred_hypothesis,contextual_only,true
DOM-24-FEAT-15,DOM-24,DOM-24-DIM-15,small_business_digital.loyalty_switching,소상공인·디지털 운영 loyalty_switching,category,"[""단일 선호"",""복수 병행"",""가격·혜택 전환"",""휴면·이탈""]",observable_or_declared,proxy_targetable,true
DOM-24-FEAT-16,DOM-24,DOM-24-DIM-16,small_business_digital.spending_value,소상공인·디지털 운영 spending_value,category,"[""무지출"",""저가·가성비"",""중간 지출"",""프리미엄·고액""]",observable_or_declared,proxy_targetable,true
DOM-24-FEAT-17,DOM-24,,small_business_digital.recency,소상공인·디지털 운영 최근 이용 시점,category,"[""7일 이내"",""30일 이내"",""12개월 이내"",""12개월 초과""]",derived,contextual_only,true
DOM-24-FEAT-18,DOM-24,,small_business_digital.lifecycle_stage,소상공인·디지털 운영 도메인 생애주기,category,"[""잠재"",""신규"",""활성"",""휴면·이탈""]",derived,contextual_only,true
DOM-24-FEAT-19,DOM-24,,small_business_digital.need_state,소상공인·디지털 운영 미충족 필요 상태,category,"[""충족"",""부분 충족"",""대안 탐색"",""접근 불가""]",derived,contextual_only,true
DOM-24-FEAT-20,DOM-24,,small_business_digital.evidence_strength,소상공인·디지털 운영 근거 강도,category,"[""직접 관측"",""공식 사전분포"",""합성 프록시"",""탐색적 가설""]",derived,contextual_only,true
